Name,User_id,Followers,Post,Hashtags,Posted_time,Favourites
Fortnite,425871040,7179588,It’s your last chance to complete 13 Overtime Challenges and earn your Season 8 Battle Pass ⏲️ Dive in now! https://t.co/WAT9snOpRY,[],Mon Feb 25 17:00:29 +0000 2019,13826
Fortnite,425871040,7179588,"Sssomething shimmers
Within the cave... 
But beware of those 
Who arrive on waves. 
3 days to Season 8. https://t.co/Gn7ttmR39m",[],Mon Feb 25 15:00:05 +0000 2019,59069
Fortnite,425871040,7179588,The clock is ticking ⏰ Don't miss your chance to earn a FREE Season 8 Battle Pass when you complete 13 Overtime Cha… https://t.co/ymWRwYH9qR,[],Mon Feb 25 02:00:06 +0000 2019,14941
Fortnite,425871040,7179588,"Tech tornado 🌪️

The Robo Rebels Gear and Storm Familiars Gear are available now! https://t.co/fn36GZyYTD",[],Mon Feb 25 00:00:04 +0000 2019,13691
Fortnite,425871040,7179588,"Due to an issue, we have disabled Driftboards in Save the World.",[],Sun Feb 24 23:08:15 +0000 2019,14188
Fortnite,425871040,7179588,Embark on a fantasy adventure in Escape the Ice King by LotusCracker! 🏰 #FortniteCreative #SharetheLove… https://t.co/lBDCNrWLVx,FortniteCreative,Sun Feb 24 22:00:09 +0000 2019,7896
Fortnite,425871040,7179588,"Kick it into Overdrive with the latest emote. Catch these moves along with the Robo Rebel Gear, now in the Item Sho… https://t.co/f57RdmJsku",[],Sun Feb 24 17:00:00 +0000 2019,15457
Fortnite,425871040,7179588,"'X' Marks The Spot 
Treasure abound
Loot that has been lost
Can always be found. 
4 days to Season 8. https://t.co/1U8n7x4pQQ",[],Sun Feb 24 15:00:05 +0000 2019,75780
Fortnite,425871040,7179588,"Mechanical marvels. 🤖

The new Robo Rebels Gear and Overdrive Emote are in the Item Shop! https://t.co/f4EDUuFEpo",[],Sun Feb 24 00:00:03 +0000 2019,22542
Fortnite,425871040,7179588,Double XP Weekend ends soon! Don't miss out on this battle boost 💕 https://t.co/8GhdMKmWVm,[],Sat Feb 23 21:00:14 +0000 2019,9941
Fortnite,425871040,7179588,Collect all ten coins in axel-capek's classic deathmatch: Mazeway! #FortniteCreative #SharetheLove… https://t.co/UHzuuvrZcp,FortniteCreative,Sat Feb 23 19:00:05 +0000 2019,7667
Fortnite,425871040,7179588,Take your game to the next level with Challenge Gallery Coins in #FortniteCreative and your island could be feature… https://t.co/iN5OCjrl44,FortniteCreative,Sat Feb 23 17:00:04 +0000 2019,5637
Fortnite,425871040,7179588,"Due to a major issue, tournaments will remain disabled until the Season 8 release. Share The Love Champion Division… https://t.co/iCfKgj6eds",[],Sat Feb 23 01:43:57 +0000 2019,8516
Fortnite,425871040,7179588,"🕷️ Creatures of the night, critters of the creep. 🕷️

The Nevermore Gear, Arachnid Gear and Deep Dive Gear are avai… https://t.co/WMfKtQg9n2",[],Sat Feb 23 00:00:07 +0000 2019,10782
Fortnite,425871040,7179588,Another Double XP weekend starts today! 💕 Don't miss out - your Battle Pass will thank you. https://t.co/Ur9BAhjU6Y,[],Fri Feb 22 21:00:22 +0000 2019,10165
Fortnite,425871040,7179588,We're extending Featured Island Frenzy until February 27 to bring you more fantastic #FortniteCreative content - li… https://t.co/QD5ti9uR3V,FortniteCreative,Fri Feb 22 20:00:11 +0000 2019,7423
Fortnite,425871040,7179588,We experienced a brief interruption in our services which caused login and matchmaking issues. This has been resolv… https://t.co/zGQL5RDqig,[],Fri Feb 22 19:40:45 +0000 2019,7288
Fortnite,425871040,7179588,We've got adjustments coming to mobile in Season 8! Check out our blog on the top mobile concerns and our plans to… https://t.co/mLpaSWpRBt,[],Fri Feb 22 19:02:04 +0000 2019,6777
Fortnite,425871040,7179588,We've postponed our in-game tournaments as we investigate an issue. We'll update when we have more information.,[],Fri Feb 22 18:34:09 +0000 2019,12096
Fortnite,425871040,7179588,"The Fortnite Battle Royale AMA has begun! Drop into the thread, ask a question, and follow along with responses.… https://t.co/NoqZyA0Acj",[],Fri Feb 22 18:08:09 +0000 2019,4380
Fortnite,425871040,7179588,"We're aware of an issue preventing progression for the ""Thank the Bus Driver"" Overtime Challenge. 

All players who… https://t.co/TMF5ovkG17",[],Fri Feb 22 16:00:28 +0000 2019,17348
Fortnite,425871040,7179588,"Your road to the #FortniteWorldCup starts April 13!

Learn more in our blog:
https://t.co/GOlEAKuote",FortniteWorldCup,Fri Feb 22 15:02:16 +0000 2019,24676
Fortnite,425871040,7179588,"Battle Pass owners, find and complete all the hidden Prisoner Challenges before the end of Season 7 to unlock the v… https://t.co/0ZMSeygqKK",[],Fri Feb 22 14:16:01 +0000 2019,17370
Fortnite,425871040,7179588,"Boost to Victory! The Driftin' LTM is back, and just in time for a new Overtime Challenge!

Find out what's changed… https://t.co/UMnNMUwGKp",[],Fri Feb 22 13:31:12 +0000 2019,5299
Fortnite,425871040,7179588,"Unlock the secrets of the deep. 🐙🐚🦑

The new Deep Sea Gear and Squid Striker Pickaxe are in the Item Shop! https://t.co/eTV2JbxeOu",[],Fri Feb 22 00:00:10 +0000 2019,16457
Fortnite,425871040,7179588,Craving more #SharetheLove Division Play? NA Duos start at 6:00pm ET (2300 UTC). 💕 https://t.co/lLPYCCmK06,SharetheLove,Thu Feb 21 20:00:04 +0000 2019,4624
Fortnite,425871040,7179588,"Jump into the Week 8 Frostnite Challenge to build and rebuild to your heart's content! 💜 Building cost is lowered,… https://t.co/z6wUlQpg15",[],Thu Feb 21 19:01:07 +0000 2019,4956
Fortnite,425871040,7179588,"Have questions? We have answers! Join us for a Fortnite Battle Royale AMA tomorrow, February 22 from 1-2 PM ET (6-7… https://t.co/LBMyPyLpEJ",[],Thu Feb 21 18:00:21 +0000 2019,5633
Fortnite,425871040,7179588,Take on the tracks to hunt down coin in Stormhawk’s Railroad Runners Featured Island! 🚂 #FortniteCreative… https://t.co/97aZcpWSwH,FortniteCreative,Thu Feb 21 17:00:52 +0000 2019,6616
Fortnite,425871040,7179588,Pop into #SharetheLove Division Play! OCE Duos start at 0600 UTC (1:00am ET). 💕 https://t.co/O8deT6usfM,SharetheLove,Thu Feb 21 16:11:06 +0000 2019,4007
Fortnite,425871040,7179588,Grab your diving gear be the first to uncover the secrets of a Deep Discovery in senix's Featured Island! 🌊… https://t.co/y2b3SJTOv2,[],Thu Feb 21 02:00:10 +0000 2019,7894
Fortnite,425871040,7179588,Update: We've identified and fixed an issue that would cause tournament points to sometimes not be recorded. Share… https://t.co/46UbFiFbIH,[],Thu Feb 21 01:53:29 +0000 2019,8955
Fortnite,425871040,7179588,Update: The issue causing extended load times for stats in the Profile and Leaderboards tabs has been resolved.,[],Thu Feb 21 01:15:49 +0000 2019,6221
Fortnite,425871040,7179588,Boost your Battle Pass with a Season 7 Tier deal in the Item Shop! https://t.co/9LLeLsc2k1,[],Thu Feb 21 01:00:03 +0000 2019,7660
Fortnite,425871040,7179588,"We're investigating an issue with stats not appearing, or extended load times in the Profile and Leaderboards tab.… https://t.co/TuVvLlSf6I",[],Thu Feb 21 00:17:50 +0000 2019,7096
Complex,13049362,1569130,"Luke Perry's daughter spoke out about the death of her father: ""I appreciate you all for sending positivity to my f… https://t.co/YLKDZ2kRDv",[],Tue Mar 05 22:48:24 +0000 2019,40
Complex,13049362,1569130,We're all so proud 😭https://t.co/b2eCEUJ42Y,[],Tue Mar 05 22:47:56 +0000 2019,569
Complex,13049362,1569130,RT @PigsAndPlans: looks like Kanye is taking his Sunday Service to new heights 🕊️ (via @TeamKanyeDaily) https://t.co/GafvnP1Lod,[],Tue Mar 05 22:42:21 +0000 2019,790
Complex,13049362,1569130,"🗓 March 2018

6ix9ine calls himself ""The King of New York, if I wasn't the king of New York, y'all wouldn't pay me… https://t.co/YNX3onGHb9",[],Tue Mar 05 22:37:10 +0000 2019,22
Complex,13049362,1569130,"""My story has always been deeper than rap.""

@RickRoss’ memoir, ‘Hurricanes,’ is set to hit shelves Sept. 3 📚

MORE… https://t.co/ZpJfM8JwAp",[],Tue Mar 05 22:36:45 +0000 2019,201
Complex,13049362,1569130,"2 Chainz almost signed with JAY-Z? 😯

#ComplexNews https://t.co/8YBJ4WMjIo",ComplexNews,Tue Mar 05 22:25:30 +0000 2019,152
Complex,13049362,1569130,RT @firstwefeast: &amp; now a word from this week's #HotOnes guest @billieeilish 🔥 https://t.co/JaXVgKH3KP,HotOnes,Tue Mar 05 22:09:36 +0000 2019,516
Complex,13049362,1569130,"Christopher Nolan's new film is being described as a ""romantic thriller"" and a cross between North by Northwest and… https://t.co/SwZZkoxIGv",[],Tue Mar 05 22:05:39 +0000 2019,183
Complex,13049362,1569130,"RT @firstwefeast: .@Tonyhawk’s reactions are priceless 😂
Watch him rate these ridiculous viral burgers. #TheBurgerShow https://t.co/TnJICHU…",TheBurgerShow,Tue Mar 05 21:51:42 +0000 2019,306
Complex,13049362,1569130,"RT @ComplexPop: Anna Wintour admires Kim Kardashian for learning to dress ""more covered."" https://t.co/EKRfHp8RPj https://t.co/VUQVeOXMEk",[],Tue Mar 05 21:30:05 +0000 2019,95
Complex,13049362,1569130,"RT @khal: .@The_SummerMan and I linked up for another film review conversation ting. This time, we break down #CaptainMarvel, a film that's…",CaptainMarvel,Tue Mar 05 21:28:19 +0000 2019,8
Complex,13049362,1569130,RT @ComplexMusic: Freddie Gibbs and Madlib share ‘Bandana’ project’s title track. https://t.co/n4clZo75Qt https://t.co/bxt1mQqfKe,[],Tue Mar 05 21:23:57 +0000 2019,187
Complex,13049362,1569130,"Fat Joe &amp; Remy Ma are being sued for allegedly stealing ""All the Way Up"" 

#ComplexNews https://t.co/CaG7ToxSpG",ComplexNews,Tue Mar 05 21:12:52 +0000 2019,88
Complex,13049362,1569130,"🗓 September 2017

The “Gummo” video shoot.

6ix9ine, with help from his friend Sequanne “Seqo Billy” McCargo, round… https://t.co/FzlIjyn3et",[],Tue Mar 05 21:06:46 +0000 2019,70
Complex,13049362,1569130,"Wow, I wasn’t ready. https://t.co/QDsKiCNVvN",[],Tue Mar 05 20:50:33 +0000 2019,1826
Complex,13049362,1569130,A judge has ruled that parents of a West Point cadet killed in a skiing accident last week can retrieve his sperm.… https://t.co/pbuB4VD9KR,[],Tue Mar 05 20:47:29 +0000 2019,296
Complex,13049362,1569130,"RT @ComplexSports: Adam ""Pacman"" Jones allegedly threatened to kill officers during arrest. 

He reportedly told officers, ""f**k you,"" ""suc…",[],Tue Mar 05 20:40:20 +0000 2019,266
Complex,13049362,1569130,"Kate Beckinsale's ex Matt Rife gives Pete Davidson relationship advice: ""Run.""

➡️ https://t.co/QmiGuECOrR https://t.co/VmT9fs1578",[],Tue Mar 05 20:39:15 +0000 2019,126
Complex,13049362,1569130,A thief who robbed museums of $1.4 billion worth of art says he didn't do it for the money: https://t.co/c4VfhiP94E https://t.co/r7FqUJ9HAg,[],Tue Mar 05 20:32:03 +0000 2019,178
Complex,13049362,1569130,"YNW Melly was arrested last month for allegedly killing two of his friends.

The charges against Melly carry a poss… https://t.co/2R7il0uQPM",[],Tue Mar 05 20:27:01 +0000 2019,176
Complex,13049362,1569130,YNW Melly reportedly has pled not guilty to two counts of first-degree murder: https://t.co/vfH7m5eYbc https://t.co/hyrETGZfgX,[],Tue Mar 05 20:21:31 +0000 2019,694
Complex,13049362,1569130,"According to @Forbes, @KylieJenner is the youngest ""self-made"" person to reach $1,000,000,000.

Find out how 👉… https://t.co/KeDOekHOlf",[],Tue Mar 05 20:15:23 +0000 2019,219
Complex,13049362,1569130,Bag secured 💰 https://t.co/CUDg7cZAfp,[],Tue Mar 05 19:56:26 +0000 2019,564
Complex,13049362,1569130,I can't wait for this. #GameOfThrones https://t.co/4QUXJHju7D,GameOfThrones,Tue Mar 05 19:50:21 +0000 2019,1182
Complex,13049362,1569130,"🗓 March 2017

“Young Tekashi 6ix9ine,” makes a surprise appearance in a No Jumper vlog.

Adam22: ""I don't know who… https://t.co/mTlkcYyv3d",[],Tue Mar 05 19:25:01 +0000 2019,113
Complex,13049362,1569130,RT @ComplexPop: Former 'School of Rock' star arrested 4 times in 5 weeks for stealing music equipment. https://t.co/x33fOGmfaZ https://t.co…,[],Tue Mar 05 19:09:47 +0000 2019,267
Complex,13049362,1569130,The fact Huerter wears the #3 is not a coincidence. 🙌 https://t.co/PRmTvUmhZp,[],Tue Mar 05 19:06:11 +0000 2019,229
Complex,13049362,1569130,"#CaptainMarvel doesn't know what type of superhero movie it wants to be.

Read our review: https://t.co/Jzarw6SHvk https://t.co/vW3n2mtgxh",CaptainMarvel,Tue Mar 05 18:50:19 +0000 2019,79
Complex,13049362,1569130,"RT @firstwefeast: 🚨NEW SEASON ALERT #TheBurgerShow🚨
Season 3 is BACK &amp; we’re starting it off with the OG @tonyhawk 🍔

WATCH NOW 👉 https://t…",TheBurgerShow,Tue Mar 05 18:44:23 +0000 2019,107
Complex,13049362,1569130,RT @The_SummerMan: Give Barry Sonnenfeld a new Men in Black with Ben Mendelsohn's Captain Marvel character in it and this C+ movie will hav…,[],Tue Mar 05 18:42:12 +0000 2019,5
Complex,13049362,1569130,Offset shed some words of advice for 6ix9ine. #ComplexNews https://t.co/BL58ZWZLNF,ComplexNews,Tue Mar 05 18:32:19 +0000 2019,129
Complex,13049362,1569130,"""You was supposed to be my Beyonce now you this n****s fiance?"" 🎶

Is Meek Mill addressing Nicki Minaj's possible e… https://t.co/u3a5VVYfxN",[],Tue Mar 05 18:14:42 +0000 2019,246
Complex,13049362,1569130,unpopular opinion: relationships &amp; social media edition https://t.co/5sH5LJKbB7,[],Tue Mar 05 18:06:33 +0000 2019,386
Complex,13049362,1569130,"RT @EverydayStrugg: Kodak Black apparently called out Lil Wayne during a nightclub appearance. Kodak later denied dissing Weezy, but the in…",[],Tue Mar 05 17:58:52 +0000 2019,67
Complex,13049362,1569130,"What better way to celebrate #WomensHistoryMonth  than by tapping into the spirit of some of the most powerful, bol… https://t.co/1qRx7f1KRd",WomensHistoryMonth,Tue Mar 05 17:52:26 +0000 2019,48
Complex,13049362,1569130,"According to @Forbes, @KylieJenner is the youngest ""self-made"" billionaire in history. 💰 https://t.co/jxahJIYr8I https://t.co/mGx0RFZUdt",[],Tue Mar 05 17:50:14 +0000 2019,142
Complex,13049362,1569130,"RT @ComplexSports: We’re officially declaring the Lakers' playoff hopes D.O.N.E. Only an act of God can save ‘em now.

Read: https://t.co/v…",[],Tue Mar 05 17:43:10 +0000 2019,522
Complex,13049362,1569130,"Beefs, Billboard hits, and court dates—here's a timeline of highlights and lowlights of 6ix9ine's career:… https://t.co/5Z15Yonroe",[],Tue Mar 05 17:40:45 +0000 2019,207
Complex,13049362,1569130,"🗣 CONGRATS @JColeNC!

💿 P L A T I N U M 💿 https://t.co/NnO0QE0jyc",[],Tue Mar 05 17:24:01 +0000 2019,5386
Complex,13049362,1569130,RT @ComplexMusic: #FatherOfAsahd dropping May 2019.  https://t.co/9aIsfRBBPe,FatherOfAsahd,Tue Mar 05 17:13:10 +0000 2019,897
Complex,13049362,1569130,"Part 1 and 2 of #LeavingNeverland aired on HBO.

The controversial docu-series detailed the alleged abuse stories b… https://t.co/eVI41rzrjN",LeavingNeverland,Tue Mar 05 17:10:51 +0000 2019,60
Complex,13049362,1569130,"Travis Scott allegedly deactivated his IG for a few days to ""prove his commitment"" to Kylie Jenner.

Don't worry, L… https://t.co/xfIF4PKfDH",[],Tue Mar 05 16:59:13 +0000 2019,763
Complex,13049362,1569130,"What are your thoughts on @DaBabyDaBaby’s new project ‘Baby On Baby?’ 📀👀👶 

Nadeska, DJ Akademiks and Wayno discuss… https://t.co/xPYRtk7DVs",[],Tue Mar 05 16:41:36 +0000 2019,68
Complex,13049362,1569130,A London patient might be the second person in more than a decade to be cured of HIV: https://t.co/6c0pv1mUME https://t.co/bJwIr3ClXa,[],Tue Mar 05 16:40:23 +0000 2019,319
Complex,13049362,1569130,"APRIL IS STACKED.

What are you most excited for?",[],Tue Mar 05 16:33:58 +0000 2019,310
Complex,13049362,1569130,"The first full #GoT season 8 trailer is here. 

Not ready for the end #ForTheThrone https://t.co/dqdgXAxCVS https://t.co/RlbyQ1N6PK",GoT,Tue Mar 05 16:14:48 +0000 2019,289
Complex,13049362,1569130,"#GameOfThrones
4.14.19
https://t.co/xBhCsUIQCN",GameOfThrones,Tue Mar 05 16:03:55 +0000 2019,3080
Complex,13049362,1569130,"Michael Jackson Estate vs. HBO

The Jackson Estate is suing HBO for $100 million over the #LeavingNeverland doc:… https://t.co/9huXKQCGg2",LeavingNeverland,Tue Mar 05 15:42:59 +0000 2019,452
Complex,13049362,1569130,"Kodak Black to Lil Wayne: ""You should've died when you was a baby.""

Reginae Carter: ""That’s my father and you mfs… https://t.co/spz0yEazpm",[],Tue Mar 05 15:29:17 +0000 2019,318
Complex,13049362,1569130,Kanye West's EMI contract states he's not allowed to retire... EVER: https://t.co/vPHpVP5BpV https://t.co/PBPkXOhwIm,[],Tue Mar 05 15:18:26 +0000 2019,539
Complex,13049362,1569130,"RT @ComplexSneakers: .@billieeilish isn't here for the haters.

Watch her go Sneaker Shopping: https://t.co/VF9qMJohb9 https://t.co/aAI105P…",[],Tue Mar 05 15:05:56 +0000 2019,266
Complex,13049362,1569130,"Fat Joe, Remy Ma, and French Montana hit with ""All the Way Up"" lawsuit. https://t.co/ojFq88dcmT https://t.co/vB9wWJYq5g",[],Tue Mar 05 14:25:17 +0000 2019,103
Complex,13049362,1569130,South Carolina made Mega Millions history with biggest-ever jackpot payout to single winner. https://t.co/nenOWXpI4d https://t.co/gvjvaMMH4o,[],Tue Mar 05 13:30:45 +0000 2019,116
Complex,13049362,1569130,RT @ComplexSports: Kuzma shoved LeBron just to get him to contest the shot 😳.  https://t.co/bND7CQEJG9,[],Tue Mar 05 12:47:01 +0000 2019,14279
Complex,13049362,1569130,"When you're the topic of debate and the internet is dragging you 😔

https://t.co/PbAwJNQ0sU",[],Tue Mar 05 05:32:19 +0000 2019,1503
Complex,13049362,1569130,"Will Smith might be playing the dad of Venus and Serena Williams in an upcoming film.

Are you here for this?… https://t.co/AJhKwtk3wv",[],Tue Mar 05 05:01:40 +0000 2019,1075
Complex,13049362,1569130,"📉 The numbers are in 📈

Here's how first-week projections for @2chainz, @solangeknowles, and @LilSkies are looking:… https://t.co/AFMHiVgkVs",[],Tue Mar 05 04:21:38 +0000 2019,85
Complex,13049362,1569130,"RT @ComplexSports: The legends still got it.

Vince Carter: 21 points (7/11 3PT)

Dwyane Wade: 23 points, 5 assists

#OneLastDance https://…",OneLastDance,Tue Mar 05 04:14:03 +0000 2019,1642
Complex,13049362,1569130,"Cinemax dropped the trailer for their upcoming action series 'Warrior'.

It's based on the writings of Bruce Lee.… https://t.co/QElnYgy9rb",[],Tue Mar 05 04:12:40 +0000 2019,123
Complex,13049362,1569130,"Apparently, the design for the live-action Sonic movie has leaked.

Are you feeling it?

Take a look ➡️… https://t.co/IHSdOpIB52",[],Tue Mar 05 03:33:53 +0000 2019,87
Complex,13049362,1569130,".@billieeilish has been putting in work in her Don Cs. What's your most worn sneaker? 

WATCH:… https://t.co/7tWI26dLZ6",[],Tue Mar 05 03:32:13 +0000 2019,82
Complex,13049362,1569130,"Here are the biggest takeaways from night two of #LeavingNeverland

➖ Michael played a large role in the alleged vi… https://t.co/BzuhwRjuRj",LeavingNeverland,Tue Mar 05 03:06:58 +0000 2019,48
Complex,13049362,1569130,"In addition to the $100 million lawsuit they're already facing from Michael Jackson's estate, HBO is also facing an… https://t.co/CjfRKbIEbn",[],Tue Mar 05 03:00:19 +0000 2019,304
Complex,13049362,1569130,"Here's what @billieeilish thinks about custom sneakers. What's your take? 

Watch more on Sneaker Shopping:… https://t.co/nLSF6obTaH",[],Tue Mar 05 02:32:02 +0000 2019,96
Complex,13049362,1569130,RT @ComplexSports: D-Wade passed Michael Jordan tonight for most blocks by a guard in NBA history. 🙌 (via @nba)  #OneLastDance https://t.co…,OneLastDance,Tue Mar 05 02:26:48 +0000 2019,4199
Complex,13049362,1569130,Michael Jackson's family says HBO doc #LeavingNeverland is 'all about money' https://t.co/jekm4kmRTK https://t.co/wBPPJaDVLt,LeavingNeverland,Tue Mar 05 02:22:49 +0000 2019,195
Complex,13049362,1569130,"Michael Jackson's estate says the #LeavingNeverland doc is all lies. 

They are suing HBO for $100 Million:… https://t.co/aJXoAEIzn6",LeavingNeverland,Tue Mar 05 02:10:21 +0000 2019,662
Complex,13049362,1569130,The Momo hoax has some school districts banning YouTube: https://t.co/hISQMw1yMS https://t.co/5Q4evwgWDX,[],Tue Mar 05 01:36:39 +0000 2019,91
Complex,13049362,1569130,"We linked up with singer @billieeilish to talk her unique style on the latest episode of Sneaker Shopping. 

WATCH:… https://t.co/BGNci7H3s9",[],Tue Mar 05 01:29:15 +0000 2019,76
Complex,13049362,1569130,Are you tuned into part 2 of #LeavingNeverland?,LeavingNeverland,Tue Mar 05 01:21:42 +0000 2019,25
Complex,13049362,1569130,"""You better know how to swim...""

Offset has some advice for 6ix9ine ➡️ https://t.co/kcRnYW3myy https://t.co/akaZ9vfzYp",[],Tue Mar 05 01:16:38 +0000 2019,182
Complex,13049362,1569130,"Part 1 of #LeavingNeverland aired last night.
Part 2 starts now on @HBO.

The doc features two men who say Michael… https://t.co/d4u3MJT6AT",LeavingNeverland,Tue Mar 05 01:00:17 +0000 2019,216
Complex,13049362,1569130,College Cannabis courses are budding up as students prepare for careers in the marijuana industry:… https://t.co/eGLdySKaZ8,[],Tue Mar 05 00:55:30 +0000 2019,522
Complex,13049362,1569130,@qdoba VIRGO ♍️,[],Tue Mar 05 00:11:54 +0000 2019,1
Complex,13049362,1569130,"What is Kodak Black's problem with Lil Wayne? 
🤔  

#ComplexNews https://t.co/1OeZLVWVr7",ComplexNews,Tue Mar 05 00:10:35 +0000 2019,306
Complex,13049362,1569130,Pete Davidson and Kate Beckinsale put their PDA 💕on full blast at the  Rangers-Capitals game:… https://t.co/Ty9grYmhXF,[],Mon Mar 04 23:52:50 +0000 2019,197
Complex,13049362,1569130,A group of California high school students are in hot water after a Snapchat of them playing Swastika beer pong goe… https://t.co/asIytx1ABQ,[],Mon Mar 04 23:42:37 +0000 2019,147
Complex,13049362,1569130,"✔️ Her journey

✔️ Her truth

✔️ Her inspiration 

@solangeknowles gave us a closer look into the making of her new… https://t.co/fr56Do4G0p",[],Mon Mar 04 23:24:42 +0000 2019,122
Complex,13049362,1569130,"Kanye's EMI contract says he's not allowed to retire...EVER 😰

#ComplexNews https://t.co/zncqzEdmdN",ComplexNews,Mon Mar 04 23:03:02 +0000 2019,702
Complex,13049362,1569130,"RT @EverydayStrugg: Birdman and Slim claim they’ll be “forever in business” with Drake. 

Cash Money also revealed that Drake has one more…",[],Mon Mar 04 22:54:02 +0000 2019,95
Complex,13049362,1569130,"RT @ComplexMusic: Billie Eilish releases new single ""wish you were gay."" https://t.co/2mWrI5VO2K https://t.co/Z3EifVbekF",[],Mon Mar 04 22:45:36 +0000 2019,191
Complex,13049362,1569130,"From grinding in the photo pit to exclusive shoots with your favorite artists in the music industry, @GregNoire giv… https://t.co/77d0wQagoB",[],Mon Mar 04 22:45:09 +0000 2019,126
Complex,13049362,1569130,"🎚️ @solangeknowles’s new project is an understated, but impassioned, dedication to her hometown of Houston.

Here's… https://t.co/VWFOFhM3Fq",[],Mon Mar 04 22:39:00 +0000 2019,151
Complex,13049362,1569130,"Now that #SoFarGone is on streaming services, here are the 5 mixtapes that need to be added next. 🎶💿… https://t.co/lWNACjUFGA",SoFarGone,Mon Mar 04 22:35:17 +0000 2019,86
Complex,13049362,1569130,"Kodak Black got on IG Live to clarify those Lil Wayne comments. 

""Get off my drip. Me and dude got a whole song to… https://t.co/wG3h4EYHV2",[],Mon Mar 04 22:19:32 +0000 2019,467
Complex,13049362,1569130,"Snoop Dogg wants Luke Walton OUT. He's tired of the Lakers' struggles.

#ComplexNews https://t.co/vbaR9XlrqG",ComplexNews,Mon Mar 04 22:04:57 +0000 2019,176
Complex,13049362,1569130,"We linked up with pop-phenom @billieeilish for a brand new episode of ""Sneaker Shopping."" 

WATCH:… https://t.co/LLhnOv01Pb",[],Mon Mar 04 22:04:46 +0000 2019,160
Complex,13049362,1569130,"RT @firstwefeast: 🚨NEW GUEST ALERT 🚨 
We got @billieeilish vs. The Wings of Death this Thursday @ 11AM on #HotOnes 💀 https://t.co/a3hhYMb8Tt",HotOnes,Mon Mar 04 22:03:19 +0000 2019,2429
Complex,13049362,1569130,The #CheesedChallenge has people are throwing cheese slices at babies: https://t.co/kV5Pan2dQx https://t.co/IzDMhCHITT,CheesedChallenge,Mon Mar 04 21:56:03 +0000 2019,193
Complex,13049362,1569130,"RT @ComplexSports: Lakers and Knicks nation, here's some good news for you: 

Kyrie Irving has reportedly become ‘disengaged and detached’…",[],Mon Mar 04 21:53:39 +0000 2019,973
Complex,13049362,1569130,Will Smith to play Venus and Serena Williams' dad and childhood coach in new movie: https://t.co/n5aa0PFm9G https://t.co/5UxEB6fVhL,[],Mon Mar 04 21:43:05 +0000 2019,1534
Complex,13049362,1569130,"🚨💎😬 WIN A CUSTOM GRILL 😬💎🚨
 
On #JobsUnlisted, @SpeedyMorman learned how to make jewelry for celebrities. To celebr… https://t.co/U6Ao9QgVZK",JobsUnlisted,Mon Mar 04 21:33:24 +0000 2019,35
Complex,13049362,1569130,"An unofficial Rihanna album full of unreleased songs has been pulled from iTunes. 

*continues to wait for Rih's ne… https://t.co/X1scErNvjt",[],Mon Mar 04 21:24:26 +0000 2019,360
Complex,13049362,1569130,"Luke Perry, the actor best known for his roles in “Riverdale” and “Beverly Hills, 90210” passed away this morning a… https://t.co/WEVgHKZdwz",[],Mon Mar 04 21:19:11 +0000 2019,2432
Complex,13049362,1569130,@mxavierd LEO ♌️,[],Mon Mar 04 21:13:16 +0000 2019,1
Complex,13049362,1569130,@ohh__tae CANCER ♋️,[],Mon Mar 04 21:07:12 +0000 2019,1
Complex,13049362,1569130,@beautynrealness LIBRA ♎️,[],Mon Mar 04 21:05:58 +0000 2019,2
Complex,13049362,1569130,@JennHoffman CANCER ♋️,[],Mon Mar 04 21:03:08 +0000 2019,27
Complex,13049362,1569130,A Morehouse professor got major love online after he looked after his student's baby so he could take notes:… https://t.co/JbiZPIkgcZ,[],Mon Mar 04 21:02:58 +0000 2019,749
Complex,13049362,1569130,"Kodak Black disses Lil Wayne, ""You should've died when you was a baby.""

Reginae Carter claps back, ""This n***a who… https://t.co/J4DuaLKeR5",[],Mon Mar 04 20:51:09 +0000 2019,3765
Keggerade [TBD],1390181388,2512,@ItsBewbie How have you been? It's been awhile since we have had a chat.,[],Tue Mar 05 22:48:43 +0000 2019
Keggerade [TBD],1390181388,2512,"@BionicBani @pkmmpositivity @Acu4D And, I happen to be stuck in here.",[],Tue Mar 05 21:51:55 +0000 2019
Keggerade [TBD],1390181388,2512,@CheeseWhis https://t.co/kluyO7y3Gq,[],Tue Mar 05 20:43:49 +0000 2019
Keggerade [TBD],1390181388,2512,@thetaconess 🌮,[],Tue Mar 05 20:41:56 +0000 2019
Keggerade [TBD],1390181388,2512,"@Acu4D @OwenMRoe Damn, that's some love right there.",[],Tue Mar 05 20:28:43 +0000 2019
Keggerade [TBD],1390181388,2512,"@ColdFlamingo Thank you, I appreciate you as well. 

Just remember, YOU are worth being appreciated.",[],Tue Mar 05 20:27:05 +0000 2019
Keggerade [TBD],1390181388,2512,"""Anyone Can Wear the Mask""

This quote relates to twitch as well, anyone can be a streamer. https://t.co/LQRJmhvvMn",[],Tue Mar 05 20:25:50 +0000 2019
Keggerade [TBD],1390181388,2512,"@ColdFlamingo Gotcha, It was pretty vague so i went with what I thought it could have been, I apologize. 

If you a… https://t.co/4ylbNoLwY8",[],Tue Mar 05 20:12:40 +0000 2019
